date,country,new_cases,total_cases,new_deaths,total_deaths,weekly_cases,weekly_deaths,weekly_pct_growth_cases,weekly_pct_growth_deaths,biweekly_cases,biweekly_deaths,biweekly_pct_growth_cases,biweekly_pct_growth_deaths,new_cases_per_million,new_deaths_per_million,total_cases_per_million,total_deaths_per_million,weekly_cases_per_million,weekly_deaths_per_million,biweekly_cases_per_million,biweekly_deaths_per_million,total_deaths_per_100k,new_deaths_per_100k,new_cases_7_day_avg_right,new_deaths_7_day_avg_right,new_cases_per_million_7_day_avg_right,new_deaths_per_million_7_day_avg_right,new_deaths_per_100k_7_day_avg_right,cfr,cfr_100_cases,cfr_short_term,days_since_100_total_cases,days_since_5_total_deaths,days_since_1_total_cases_per_million,days_since_0_1_total_deaths_per_million,days_since_100_total_cases_and_5m_pop,GDP,GDP_scaled,country,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2021-05-21,United States,27491.0,32701297.0,583.0,586435.0,201346.0,3718.0,-17.9,-10.8,446478.0,7884.0,-33.1,-13.2,80.49271,1.7070041,95748.28,1717.0616,589.5342,10.886177,1307.2723,23.084082,171.70616,0.1707004,28763.715,531.1429,84.21917,1.5551682,0.15551682,1.793308,1.793308,1.3672234,444.0,443.0,439.0,435.0,444.0,23838.259215684026,90.86272009047175,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65,576486235,718301980,324895795,2208.61,4836.29,257832169,2729.9,6149.04,4368283,3772815.0,317902,48.187,0,0.0
2021-05-22,United States,27948.0,32729245.0,541.0,586976.0,188859.0,3676.0,-22.2,-9.9,431734.0,7754.0,-33.4,-13.6,81.83079,1.5840296,95830.11,1718.6456,552.9727,10.763203,1264.1024,22.703447,171.86456,0.15840295,26979.857,525.1429,78.9961,1.5376004,0.15376003,1.7934297,1.7934297,1.3957657,445.0,444.0,440.0,436.0,445.0,23844.43313165189,90.8720490177128,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,60.65,64.88,3,60.65,60.65,573367408,722960190,327288020,2228.1,4874.01,260300613,2749.56,6178.89,4715886,3759383.0,321505,48.317,0,0.0
2021-05-23,United States,27866.0,32757111.0,649.0,587625.0,181609.0,3624.0,-22.2,-8.8,414959.0,7597.0,-34.2,-15.1,81.5907,1.9002498,95911.7,1720.5459,531.74493,10.610949,1214.9857,22.243757,172.0546,0.19002499,25944.143,517.7143,75.96356,1.5158497,0.15158497,1.7938854,1.7938854,1.4273955,446.0,445.0,441.0,437.0,446.0,23850.60501081264,90.88137486729204,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,576974488,723037990,328988521,2264.58,4943.43,262337183,2784.34,6253.96,3566058,3666973.0,319829,49.115,0,0.0
2021-05-24,United States,22224.0,32779335.0,409.0,588034.0,173996.0,3591.0,-23.1,-5.6,400162.0,7397.0,-35.0,-16.9,65.07111,1.197538,95976.77,1721.7434,509.45435,10.514325,1171.6606,21.658163,172.17435,0.1197538,24856.572,513.0,72.77919,1.5020465,0.15020464,1.7939168,1.7939168,1.464925,447.0,446.0,442.0,438.0,447.0,23856.77485316613,90.89069763920926,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,578564046,722182650,329745949,2221.74,4842.39,263210461,2724.59,6116.95,2325455,3575236.0,312577,48.416,0,0.0
2021-05-25,United States,16030.0,32795365.0,287.0,588321.0,168651.0,3441.0,-23.3,-10.3,388654.0,7276.0,-35.5,-18.0,46.93529,0.8403262,96023.71,1722.5837,493.80435,10.07513,1137.9656,21.303879,172.25838,0.08403262,24093.0,491.57144,70.54348,1.4393044,0.14393044,1.793915,1.793915,1.4167782,448.0,447.0,443.0,439.0,448.0,23862.942658712447,90.90001733346458,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,588146813,725577950,330658005,2211.26,4817.57,264112549,2709.29,6069.65,1788871,3510968.0,304938,47.796,0,0.0
2021-05-26,United States,14761.0,32810126.0,555.0,588876.0,163959.0,3634.0,-23.8,-4.4,379032.0,7436.0,-36.5,-15.5,43.219704,1.625021,96066.93,1724.2089,480.06635,10.640228,1109.7927,21.772354,172.42088,0.16250211,23422.715,519.1429,68.58091,1.5200325,0.15200326,1.7947996,1.7947996,1.5573174,449.0,448.0,444.0,440.0,449.0,23869.10842745175,90.90933395005824,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,591047628,727318930,332078389,2242.3,4881.04,265678303,2744.8,6154.67,2858236,3423563.0,293476,48.48,0,0.0
2021-05-27,United States,24571.0,32834697.0,518.0,589394.0,160891.0,3542.0,-23.3,-7.1,370530.0,7356.0,-36.1,-16.9,71.94305,1.5166863,96138.87,1725.7255,471.08334,10.370855,1084.8992,21.538116,172.57256,0.15166862,22984.428,506.0,67.29762,1.4815507,0.14815506,1.795034,1.795034,1.5661063,450.0,449.0,445.0,441.0,450.0,23875.272159383807,90.91864748898988,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,596198302,732694705,334688940,2356.5,5125.7197,268423811,2884.52,6442.86,3022833,3250449.0,276205,50.206,0,0.0
2021-05-28,United States,23475.0,32858172.0,517.0,589911.0,156875.0,3476.0,-22.1,-6.5,358221.0,7194.0,-36.2,-17.3,68.734,1.5137583,96207.6,1727.2393,459.32465,10.177609,1048.8589,21.063786,172.72392,0.15137583,22410.715,496.57144,65.617805,1.4539442,0.14539441,1.795325,1.795325,1.5799785,451.0,450.0,446.0,442.0,451.0,23881.43385450862,90.92795795025954,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,598969259,734957385,336038609,2370.54,5151.03,269954296,2896.66,6455.71,2770957,3020459.0,257053,50.352,0,0.0
2021-05-29,United States,21970.0,32880142.0,545.0,590456.0,150897.0,3480.0,-20.1,-5.3,339756.0,7156.0,-37.8,-16.1,64.32741,1.5957414,96271.93,1728.835,441.82126,10.1893215,994.79395,20.952524,172.8835,0.15957414,21556.715,497.14285,63.11732,1.4556173,0.14556172,1.795783,1.795783,1.6180552,452.0,451.0,447.0,443.0,452.0,23887.593512826425,90.93726533386754,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,602207780,742835485,337586615,2384.43,5175.8,271738441,2908.6099,6519.26,3238521,2807545.0,236844,50.122,0,0.0
2021-05-30,United States,24780.0,32904922.0,703.0,591159.0,147811.0,3534.0,-18.6,-2.5,329420.0,7158.0,-37.3,-15.0,72.55499,2.0583599,96344.484,1730.8933,432.78555,10.347431,964.5305,20.95838,173.08934,0.205836,21115.857,504.85715,61.826508,1.4782045,0.14782044,1.7965671,1.7965671,1.685755,453.0,452.0,448.0,444.0,453.0,23893.75113433704,90.94656963981362,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,604666828,742840125,338743338,2396.54,5197.37,273080512,2920.05,6519.27,2459048,2647547.0,223570,50.313,0,0.0
2021-05-31,United States,15628.0,32920550.0,301.0,591460.0,141215.0,3426.0,-18.8,-4.6,315211.0,7017.0,-37.8,-14.9,45.75825,0.88131773,96390.24,1731.7747,413.4727,10.031211,922.92706,20.545536,173.17746,0.08813177,20173.572,489.42856,59.067528,1.4330301,0.143303,1.7966286,1.7966286,1.7015486,454.0,453.0,449.0,445.0,454.0,23899.906719040475,90.9558708680978,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,0,0,0,0.0,0.0,0,0.0,0.0,0,2523797.0,213200,0.0,0,0.0
2021-06-01,United States,12350.0,32932900.0,254.0,591714.0,137535.0,3393.0,-18.4,-1.4,306186.0,6834.0,-37.8,-16.5,36.160378,0.7437033,96426.41,1732.5183,402.69778,9.934588,896.50214,20.009718,173.25183,0.07437033,19647.857,484.7143,57.528255,1.4192269,0.14192268,1.7967261,1.7967261,1.7965784,455.0,454.0,450.0,446.0,455.0,23906.06026693672,90.96516901872006,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,607618840,742840325,340253454,2408.78,5219.72,274639512,2931.16,6519.46,0,2476682.0,203984,50.511,0,0.0
2021-06-02,United States,9408.0,32942308.0,232.0,591946.0,132182.0,3070.0,-19.4,-15.5,296141.0,6704.0,-38.1,-17.0,27.546303,0.6792881,96453.95,1733.1976,387.02438,8.988855,867.0907,19.629084,173.31976,0.067928806,18883.143,438.57144,55.289196,1.2841221,0.12841222,1.7969172,1.7969172,1.6904448,456.0,455.0,451.0,447.0,456.0,23912.21177802584,90.97446409168047,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,608636225,744156625,340742122,2414.76,5230.77,275214661,2936.71,6531.04,1017385,2211317.0,185261,50.532,0,0.0
2021-06-03,United States,8935.0,32951243.0,332.0,592278.0,116546.0,2884.0,-27.6,-18.6,277437.0,6426.0,-40.1,-19.8,26.161375,0.97208464,96480.12,1734.1698,341.2427,8.444253,812.32605,18.81511,173.41698,0.09720846,16649.428,412.0,48.74896,1.206322,0.120632194,1.7974375,1.7974375,1.6575093,457.0,456.0,452.0,448.0,457.0,23918.36125230789,90.98375608697918,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,610274444,746954555,341461507,2422.07,5242.7,276204668,2941.91,6553.98,1638219,2011171.0,167252,50.46,0,0.0
2021-06-04,United States,16048.0,32967291.0,492.0,592770.0,109119.0,2859.0,-30.4,-17.8,265994.0,6335.0,-40.4,-19.6,46.987995,1.4405591,96527.1,1735.6104,319.4967,8.371055,778.82135,18.548664,173.56104,0.14405592,15588.429,408.42856,45.642387,1.1958649,0.11958649,1.7980549,1.7980549,1.6952168,458.0,457.0,453.0,449.0,458.0,23924.50868978264,90.9930450046158,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,613090988,748546755,342757610,2435.39,5264.48,277834331,2951.97,6570.9,2816544,2017684.0,162183,50.544,0,0.0
2021-06-05,United States,18151.0,32985442.0,478.0,593248.0,105300.0,2792.0,-30.2,-19.8,256197.0,6272.0,-40.7,-19.1,53.145508,1.3995677,96580.25,1737.0099,308.3148,8.174881,750.13605,18.364202,173.70099,0.13995677,15042.857,398.85715,44.04497,1.1678401,0.11678401,1.7985146,1.7985146,1.7028648,459.0,458.0,454.0,450.0,459.0,23930.65409045026,91.00233084459056,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,611690778,748911065,341642116,2445.22,5280.98,277606763,2959.82,6604.7,2299727,1885120.0,150429,49.603,0,0.0
2021-06-06,United States,18592.0,33004034.0,586.0,593834.0,99112.0,2675.0,-32.9,-24.3,246923.0,6209.0,-40.5,-18.3,54.43674,1.715788,96634.69,1738.7257,290.19656,7.832309,722.9821,18.179739,173.87256,0.1715788,14158.857,382.14285,41.45665,1.1189013,0.11189012,1.7992771,1.7992771,1.6626163,460.0,459.0,455.0,451.0,460.0,23936.79745431081,91.0116136069036,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,620013078,755497760,346157676,2486.6,5350.38,281869897,3002.21,6639.6,2742069,1927105.0,150974,50.898,0,0.0
2021-06-07,United States,14734.0,33018768.0,394.0,594228.0,98218.0,2768.0,-30.4,-19.2,239433.0,6194.0,-40.2,-16.3,43.140648,1.1536186,96677.83,1739.8793,287.57895,8.1046095,701.05164,18.13582,173.98793,0.115361854,14031.143,395.42856,41.082706,1.1578014,0.11578014,1.7996674,1.7996674,1.7644621,461.0,460.0,456.0,452.0,461.0,23942.93878136424,91.0208932915548,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,622782869,755575560,347148950,2518.62,5424.42,283462093,3034.39,6714.67,2724874,2105474.0,178808,51.756,0,0.0
2021-06-08,United States,11084.0,33029852.0,423.0,594651.0,96952.0,2937.0,-29.5,-13.4,234487.0,6330.0,-39.7,-13.0,32.45357,1.2385296,96710.28,1741.1178,283.87213,8.599436,686.56995,18.534023,174.11179,0.12385295,13850.286,419.57144,40.55316,1.2284908,0.12284908,1.8003441,1.8003441,1.9463607,462.0,461.0,457.0,453.0,462.0,23949.07807161042,91.03016989854402,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,624929490,756738390,347991128,2532.8801,5446.13,284850021,3042.79,6725.22,2146621,2201234.0,193888,51.863,0,0.0
2021-06-09,United States,9898.0,33039750.0,322.0,594973.0,97442.0,3027.0,-26.3,-1.4,229624.0,6097.0,-39.4,-18.0,28.981007,0.942805,96739.26,1742.0607,285.30685,8.862952,672.33124,17.851809,174.20605,0.094280496,13920.286,432.42856,40.75812,1.266136,0.1266136,1.8007793,1.8007793,2.0478854,463.0,462.0,458.0,454.0,463.0,23955.215325049416,91.03944342787132,United States,2,2,1,4,1,1,2,3,1,1,2,3,1,3,5,3,56.02,61.9,3,56.02,56.02,626611258,757529670,348644243,2540.8,5458.5103,285938358,3047.78,6730.58,1681768,2296102.0,195775,51.939,0,0.0
2021-06-10,United States,14314.0,33054064.0,313.0,595286.0,102821.0,3008.0,-11.8,4.3,219367.0,5892.0,-40.8,-19.9,41.910904,0.9164533,96781.17,1742.977,301.05637,8.807322,642.2991,17.251575,174.2977,0.09164533,14688.714,429.7143,43.008053,1.2581887,0.12581888,1.8009465,1.8009465,2.1300852,464.0,463.0,459.0,455.0,464.0,23961.350541681342,91.04871387953688,United States,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.65,58.46,3,53.24,47.69,628501824,758200150,349390000,2551.83,5475.63,287156710,3054.44,6735.19,1890566,2332112.0,203172,52.067,0,0.0
2021-06-11,United States,19640.0,33073704.0,387.0,595673.0,106413.0,2903.0,-2.5,1.5,215532.0,5762.0,-39.8,-19.9,57.50525,1.1331228,96838.67,1744.1102,311.57364,8.499885,631.0703,16.87094,174.41103,0.113312274,15201.857,414.7143,44.510517,1.2142693,0.121426925,1.8010471,1.8010471,2.1107354,465.0,464.0,460.0,456.0,465.0,23967.48372150614,91.0579812535406,United States,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.64,58.45,3,53.24,47.69,620651965,748118715,344531755,2507.45,5380.23,283600724,2996.84,6617.23,1588423,2158805.0,187817,51.271,0,0.0
2021-06-12,United States,15924.0,33089628.0,382.0,596055.0,104186.0,2807.0,-1.1,0.5,209486.0,5599.0,-38.3,-21.8,46.624928,1.118483,96885.3,1745.2286,305.05304,8.218801,613.36786,16.39368,174.52287,0.111848295,14883.714,401.0,43.579006,1.1741143,0.11741143,1.8013349,1.8013349,2.1235871,466.0,465.0,461.0,457.0,466.0,23973.61486452364,91.06724554988224,United States,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.63,58.44,3,53.24,47.69,623820403,750033195,345782709,2522.06,5402.91,285617378,3005.73,6631.93,3168438,2283506.0,196827,51.361,0,0.0
2021-06-13,United States,13971.0,33103599.0,403.0,596458.0,99565.0,2624.0,0.5,-1.9,198677.0,5299.0,-39.7,-26.0,40.906612,1.1799703,96926.2,1746.4087,291.52292,7.6829824,581.7195,15.515291,174.64087,0.11799702,14223.571,374.85715,41.64613,1.0975689,0.10975689,1.801792,1.801792,2.2514715,467.0,466.0,462.0,458.0,467.0,23979.743970734067,91.07650676856214,United States,2,2,1,4,1,1,1,3,1,1,2,3,1,3,5,3,50.62,58.44,3,53.24,47.69,617025153,737572230,341585961,2454.49,5253.73,282865311,2919.69,6416.14,2356763,2232562.0,195249,49.985,0,0.0
2021-06-14,United States,12350.0,33115949.0,208.0,596666.0,97181.0,2438.0,-1.1,-11.9,195399.0,5206.0,-38.0,-25.8,36.160378,0.6090169,96962.37,1747.0177,284.54263,7.1383805,572.1216,15.2429905,174.70177,0.06090169,13883.0,348.2857,40.64895,1.0197687,0.101976864,1.8017482,1.8017482,2.234258,468.0,467.0,463.0,459.0,468.0,23985.87104013737,91.08576490958022,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.94,63.78,3,61.57,56.02,628887365,750034995,347473497,2552.54,5446.39,289210805,3020.28,6632.89,2661071,2229146.0,184218,51.77,0,0.0
2021-06-15,United States,8721.0,33124670.0,152.0,596818.0,94818.0,2167.0,-2.2,-26.2,191770.0,5104.0,-37.4,-25.3,25.53479,0.4450508,96987.9,1747.4628,277.62387,6.344902,561.49603,14.944338,174.74628,0.044505082,13545.429,309.57144,39.660553,0.90641457,0.090641454,1.8017327,1.8017327,2.0579298,469.0,468.0,464.0,460.0,469.0,23991.996072733546,91.09501997293646,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.93,63.78,3,61.57,56.02,631303263,750967105,348327797,2567.85,5468.7397,290861606,3028.21,6641.08,2415898,2269799.0,185358,51.904,0,0.0
2021-06-16,United States,8275.0,33132945.0,199.0,597017.0,93195.0,2044.0,-4.4,-32.5,190637.0,5071.0,-35.6,-24.4,24.228918,0.5826652,97012.13,1748.0454,272.87177,5.984762,558.17865,14.847714,174.80453,0.05826652,13313.571,292.0,38.98168,0.85496604,0.085496604,1.8018833,1.8018833,2.0623133,470.0,469.0,465.0,461.0,470.0,23998.119068522472,91.1042719586307,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.92,63.77,3,61.57,56.02,633314966,751609485,349068820,2577.53,5482.86,292206186,3033.87,6644.93,2011703,2319122.0,188030,52.005,0,0.0
2021-06-17,United States,12616.0,33145561.0,316.0,597333.0,91497.0,2047.0,-11.0,-31.9,194318.0,5055.0,-30.0,-21.3,36.939217,0.9252372,97049.07,1748.9706,267.9001,5.993546,568.9565,14.800867,174.89706,0.09252372,13071.0,292.42856,38.271442,0.85622084,0.08562209,1.8021508,1.8021508,2.0841393,471.0,470.0,466.0,462.0,471.0,24004.240027504216,91.11352086666304,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.91,63.76,3,61.57,56.02,637414372,756671320,350689911,2598.05,5515.17,294795518,3046.72,6680.76,4099406,2636855.0,210137,51.871,0,0.0
2021-06-18,United States,13220.0,33158781.0,336.0,597669.0,85077.0,1996.0,-20.1,-31.2,191490.0,4899.0,-28.0,-22.7,38.707706,0.98379654,97087.78,1749.9543,249.10255,5.8442197,560.67615,14.344105,174.99544,0.09837965,12153.857,285.14285,35.58608,0.8348885,0.08348885,1.8024457,1.8024457,2.0587506,472.0,471.0,467.0,463.0,472.0,24010.35894967895,91.12276669703373,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.9,63.76,3,61.57,56.02,639563864,758088170,351529357,2609.46,5532.79,296186453,3053.61,6690.17,2149492,2717008.0,219627,51.964,0,0.0
2021-06-19,United States,13484.0,33172265.0,279.0,597948.0,82637.0,1893.0,-20.7,-32.6,186823.0,4700.0,-27.1,-25.1,39.48069,0.81690246,97127.26,1750.7714,241.95831,5.5426393,547.01135,13.761439,175.07713,0.081690244,11805.286,270.42856,34.56547,0.7918056,0.07918056,1.802554,1.802554,1.9426941,473.0,472.0,468.0,464.0,473.0,24016.475835046494,91.13200944974248,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.89,63.75,3,61.57,56.02,641685105,760180760,352415200,2621.47,5551.95,297504830,3061.77,6705.04,2121241,2567410.0,214652,52.024,0,0.0
2021-06-20,United States,11961.0,33184226.0,272.0,598220.0,80627.0,1762.0,-19.0,-32.9,180192.0,4386.0,-27.0,-29.4,35.0214,0.7964067,97162.28,1751.5677,236.0731,5.1590757,527.596,12.842058,175.15677,0.07964067,11518.143,251.71428,33.724728,0.73701084,0.07370108,1.802724,1.802724,1.7136577,474.0,473.0,469.0,465.0,474.0,24022.5906836068,91.14124912478924,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.89,63.75,3,61.57,56.02,643358513,760180760,353106202,2628.91,5563.5,298574663,3066.66,6705.04,1673408,2466279.0,201549,52.132,0,0.0
2021-06-21,United States,12350.0,33196576.0,251.0,598471.0,80627.0,1805.0,-17.0,-26.0,177808.0,4243.0,-25.7,-31.5,36.160378,0.7349194,97198.44,1752.3026,236.0731,5.2849784,520.6157,12.423359,175.23027,0.073491946,11518.143,257.85715,33.724728,0.7549969,0.07549969,1.8028095,1.8028095,1.6962214,475.0,474.0,470.0,466.0,475.0,24028.70349535992,91.1504857221741,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.89,63.75,3,61.57,56.02,644578724,760180760,353612689,2634.66,5572.89,299326307,3070.57,6705.04,1220211,2256929.0,182469,52.221,0,0.0
2021-06-22,United States,9047.0,33205623.0,223.0,598694.0,80953.0,1876.0,-14.6,-13.4,175771.0,4043.0,-25.0,-36.1,26.489307,0.6529364,97224.93,1752.9556,237.02762,5.4928637,514.6515,11.837766,175.29556,0.06529364,11564.714,268.0,33.861088,0.78469485,0.078469485,1.8029898,1.8029898,1.8006258,476.0,475.0,471.0,467.0,476.0,24034.81427030603,91.15971924189728,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.88,63.74,3,61.57,56.02,645819075,761062260,354168907,2642.44,5586.43,300053757,3077.59,6712.82,1240351,2088996.0,169796,52.279,0,0.0
2021-06-23,United States,8568.0,33214191.0,266.0,598960.0,81246.0,1943.0,-12.8,-4.9,174441.0,3987.0,-24.0,-34.6,25.086811,0.77883893,97250.016,1753.7344,237.88551,5.689038,510.7573,11.6737995,175.37344,0.07788389,11606.571,277.57144,33.983643,0.81271964,0.08127197,1.8033255,1.8033255,1.951489,477.0,476.0,472.0,468.0,477.0,24040.923008444952,91.16894968395856,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.87,63.74,3,61.57,56.02,647107272,759920890,354789817,2648.98,5597.5,300773468,3082.8,6703.04,1288197,1985635.0,165489,52.454,0,0.0
2021-06-24,United States,13288.0,33227479.0,308.0,599268.0,81918.0,1935.0,-10.5,-5.5,173415.0,3982.0,-20.9,-32.4,38.90681,0.90181345,97288.92,1754.6362,239.8531,5.6656137,507.7532,11.65916,175.46362,0.09018135,11702.571,276.42856,34.26473,0.80937344,0.08093734,1.8035313,1.8035313,1.99113,478.0,477.0,473.0,469.0,478.0,24047.02970977663,91.17817704835788,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.86,63.73,3,61.57,56.02,648729204,760644820,355550653,2657.39,5612.19,301694129,3089.7,6708.06,1621932,1631716.0,140242,52.56,0,0.0
2021-06-25,United States,13841.0,33241320.0,326.0,599594.0,82539.0,1925.0,-3.0,-3.6,167616.0,3921.0,-22.2,-32.0,40.525974,0.9545169,97329.445,1755.5907,241.67137,5.6363344,490.77393,11.480554,175.55907,0.09545168,11791.286,275.0,34.524483,0.8051906,0.08051906,1.8037611,1.8037611,2.0302052,479.0,478.0,474.0,470.0,479.0,24053.134374301186,91.1874013350953,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.86,63.73,3,61.57,56.02,659768925,773041905,361595859,2721.75,5738.87,307337923,3159.3,6850.88,1371816,1520616.0,140685,53.632,0,0.0
2021-06-26,United States,15572.0,33256892.0,315.0,599909.0,84627.0,1961.0,2.4,3.6,167264.0,3854.0,-20.2,-31.2,45.594284,0.9223092,97375.05,1756.5131,247.78496,5.741741,489.7433,11.28438,175.6513,0.09223092,12089.571,280.14285,35.397854,0.8202487,0.08202487,1.8038636,1.8038636,2.10419,480.0,479.0,475.0,471.0,480.0,24059.237002018606,91.19662254417094,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.85,63.73,3,61.57,56.02,661633477,775150255,362366541,2730.31,5753.63,308483462,3165.62,6866.82,1864552,1481754.0,134083,53.648,0,0.0
2021-06-27,United States,14971.0,33271863.0,412.0,600321.0,87637.0,2101.0,8.7,19.2,168264.0,3863.0,-15.3,-27.1,43.834576,1.206322,97418.875,1757.7194,256.59814,6.151656,492.67123,11.310732,175.77194,0.120632194,12519.571,300.14285,36.656876,0.878808,0.087880805,1.8042903,1.8042903,2.29625,481.0,480.0,476.0,472.0,481.0,24065.33759292896,91.20584067558482,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.85,63.72,3,61.57,56.02,664049390,775163635,363143346,2744.0,5772.83,310174976,3171.73,6866.89,2415913,1585647.0,144757,53.809002,0,0.0
2021-06-28,United States,13294.0,33285157.0,242.0,600563.0,88581.0,2092.0,9.9,15.9,169208.0,3897.0,-13.4,-25.1,38.924377,0.70856774,97457.805,1758.428,259.36215,6.1253047,495.43524,11.410283,175.84279,0.07085677,12654.429,298.85715,37.051735,0.8750435,0.08750435,1.8042967,1.8042967,2.4589489,482.0,481.0,477.0,473.0,482.0,24071.43614703201,91.21505572933664,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.84,63.72,3,61.57,56.02,666272326,775163635,363867339,2755.29,5789.29,311690922,3177.6401,6866.89,2222936,1726701.0,154628,53.968,0,0.0
2021-06-29,United States,10676.0,33295833.0,173.0,600736.0,90210.0,2042.0,11.4,8.8,171163.0,3918.0,-10.7,-23.2,31.258963,0.5065381,97489.06,1758.9344,264.1318,5.978906,501.15942,11.47177,175.89345,0.050653808,12887.143,291.7143,37.733112,0.85412943,0.08541295,1.8042378,1.8042378,2.471048,483.0,482.0,478.0,474.0,483.0,24077.53266432794,91.2242677054266,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.84,63.72,3,61.57,56.02,667790635,776263605,364536669,2762.26,5801.64,312547268,3183.16,6874.13,1518309,1764227.0,152732,54.028,0,0.0
2021-06-30,United States,10438.0,33306271.0,183.0,600919.0,92080.0,1959.0,13.3,0.8,173326.0,3902.0,-9.1,-23.1,30.562107,0.53581774,97519.625,1759.4703,269.6071,5.735885,507.4926,11.424923,175.94704,0.053581774,13154.286,279.85715,38.5153,0.8194122,0.08194122,1.8042217,1.8042217,2.4297073,484.0,483.0,479.0,475.0,484.0,24083.6271448168,91.23347660385484,United States,2,2,2,4,1,1,2,3,1,1,2,3,1,3,5,3,58.83,63.71,3,61.57,56.02,670567209,776499845,366017545,2772.86,5821.49,313924554,3193.6199,6875.72,2776574,1974663.0,164984,54.204,0,0.0
